;density_on_stretching;density;elasticity;hardener;epoxid;temperature;surface_density;resin;cover_angle;cover_step;cover_strength;elasticity_boxcox;surface_density_boxcox;cover_strength_boxcox
266;78.9371992367015;1972.17630454806;1095.35661870712;90.5965833056342;19.4711833222317;241.751384232699;523.268849940388;187.852887166421;0;13.6539870540166;65.15310460698;433.7853164370358;78.95771981392139;133.70400803141868
267;71.1422551124114;2012.65204357534;597.620504161408;57.9497800545227;25.3902830373374;350.571319621344;696.921023622964;227.924477322423;0;7.04354372752082;55.6620702695111;259.6936118664794;94.79638419864;110.16978558048768
268;77.7488549014407;1926.53092310298;1064.1045522501;98.4067942455131;24.9020759028633;271.126312461753;87.6850850548642;241.148854308972;0;4.80399530042969;79.9319638359735;423.2902713291105;24.715512949581537;171.86165161336174
269;79.6966061743982;1966.73389874019;431.352926034288;146.831715461307;23.0843970029188;298.971092218377;218.383484302481;200.006492027169;0;8.26304631374794;47.5605674480718;196.95255147608907;45.002781702905615;90.76917182869104
270;71.7610628017926;1935.16241251827;1016.97604994846;95.5687482859796;26.2926635542369;302.224870209302;337.500700312568;210.66119457607;0;12.2785795371827;53.7149425980341;407.37178767592326;59.60989105349108;105.44602893773153
271;76.5401687590129;1972.0538157705;677.704062461977;95.7640715832598;26.5441229294752;252.053612814301;112.459564475922;225.95738278634;0;2.86772907393732;55.4803871584365;288.8968927903873;29.15355363933923;109.72745023775137
272;76.821418351988;1883.36914843906;850.125800649203;151.023236975578;19.6848102806624;254.343818777232;757.360947217609;255.347023092834;0;6.70278439168071;48.3306068197757;350.03879255961635;99.95092138126415;92.58365465945471
273;73.8339844459517;1981.38533642561;948.476050308853;101.388796031332;17.5979900615823;254.051210871064;798.628523039836;134.477174090713;0;10.0469989608679;46.8425085477824;384.0266488425254;103.38229095945644;89.08302352650533
274;77.2485858630176;2018.9020135288;820.585760365538;78.5999341067468;20.5592804915708;316.694669337175;821.8333118683;147.566245366194;0;7.40716586375238;62.806230138892;339.7128674398526;105.28262376411965;127.80912951500231
275;71.956038198659;1916.22781124187;950.434139675698;132.15677242089;23.9114580296506;273.775326844114;266.492473203292;302.894197910294;0;2.09453179916761;61.3804563758443;384.6975513769223;51.191846157585026;124.25150785860559
276;73.8326448437557;1977.90750344289;1281.23338388858;64.0193970993514;23.645487478657;329.299043521436;314.037548777853;277.118039071662;0;10.2996564468984;78.4434948657669;495.2899015360488;56.908884801452;167.94207261958087
277;79.1455218725498;1854.89469199169;709.430737923358;100.471567262938;20.7098800567838;290.397490970554;219.57364370074;249.034435928472;0;6.21132782062073;69.9374997881136;300.3142599485299;45.16169178317416;145.8663405027957
278;70.3985617342041;1999.04476873798;1074.65486060511;119.121467317232;20.91083460956;311.590218944404;583.860101906818;156.575265064614;0;0.939462473969968;78.4290828116426;426.8385840552318;84.68014335088267;167.90420137729254
279;76.2382581456042;2061.91877061373;328.876625503774;81.0713929290026;23.2132180567796;244.874099955597;934.780245768809;178.066150461162;0;2.78847634940977;11.7401256604075;156.4203315211126;114.26066315797104;15.767136152922564
280;70.8383066413501;2005.41296607174;414.375363882565;131.173357012049;24.6663277440784;260.705547478852;485.516113001237;283.367708402566;0;9.05940531828375;31.6741887846833;190.35189327720522;75.26663644595648;54.925935642854746
281;76.0996966125308;2030.60989530263;497.543723340412;134.871106135097;23.2624264065553;264.707699449647;811.258098376259;220.646295878605;0;5.57736283482202;56.8398849841741;222.3158923158069;104.4190978990491;113.04507848133423
282;73.4980931237715;1949.48023176551;610.664035227843;99.7907867091082;22.0708784849936;364.341246989237;696.886542407225;313.982344540725;0;5.30123201437681;51.2739888785012;264.4898110249121;94.79339691736604;99.57773878331545
283;69.4200071574436;1977.30295613974;495.742464120992;133.221866077983;23.2756225197549;277.645391410892;239.456053424388;279.281756596437;0;4.8478031943555;56.6928592975093;221.63297017000298;47.7706026157719;112.68543107791578
284;68.4921138689261;2003.27211940441;524.810109712728;138.291706238373;20.7936641138396;370.823575317296;267.576436039819;226.136104741733;0;4.18560462388421;31.218450016944;232.60729914993848;51.32623590609868;53.94782466833662
285;74.0179141927363;1964.924430642;369.448792822875;138.69916536581;21.9096723730549;276.393919257669;176.460142342027;307.352077392185;0;7.01618193548296;67.4489848034586;172.67481671641067;39.178553341464244;139.5165038837212
286;72.0244938607192;1993.89516027547;71.6167707984946;85.2099241302544;19.9845677223138;256.479710496712;856.912395412847;161.525674270479;0;6.96828613697454;62.2277447330395;42.36409235310738;108.11776735101836;126.36350028047758
287;73.5519293041623;1953.00867726195;1409.79382606582;63.548428011456;24.8610554043635;225.514801697175;633.15189762517;235.951687484195;0;11.3610125448376;50.0316909049045;537.0064779023011;89.17317200103653;96.61462875111968
288;76.020967610524;1905.90426216995;859.607273908406;77.0603725573023;22.0013220005423;249.849397850872;500.767655416977;355.758696828217;0;3.71113954142412;53.1120737797536;353.34114580347324;76.77025056357888;103.99107066896896
289;76.5368754266324;1825.27023458098;701.757944392343;134.327676204703;22.854516724772;338.558878872721;325.480692967528;313.745170746374;0;8.369185361282;36.7708876868343;297.560526027847;58.23527065648017;66.06964188865109
290;73.513682770045;2035.71892140682;310.248135094346;109.902671566086;22.8929738806749;196.323750649429;730.91550089764;178.511006039259;0;4.76973280979378;61.964361798251;148.85374254622093;97.71521491754258;125.70629270513056
291;70.6171872797889;1980.60568187103;845.08576322121;122.859744444007;27.5194705314622;318.390349822673;402.447483855695;186.945958638482;0;9.55608137085258;58.0990914151626;348.28103117458363;66.74315240801207;116.13368923537507
292;78.8725840302653;1840.63591709529;750.627517328519;138.653635297815;20.1767085078326;272.644994123667;951.6230330054;278.849730534679;0;6.63021056385156;50.3639864960295;315.02152322437723;115.56383920931817;97.4056359542567
293;74.555396936876;1958.08204161438;601.979356744919;79.9528548988136;20.6768640322801;276.19809633449;673.154598669884;140.501979095231;0;7.95615445438428;53.9241119110177;261.2981952980382;92.72407167148468;105.95168403972806
294;69.7290946541348;1926.38313605756;137.059591527622;114.452292607231;23.4589717826775;276.251734961151;322.060406129701;188.758362017826;0;7.71573258799273;59.3365797109132;74.12174019890716;57.84067420420833;119.1835102760098
295;66.0527466249112;2005.39202184038;403.345183640535;128.091809419683;22.2264546545629;264.720549992741;139.830772614855;260.040398598417;0;3.25429617483967;35.5142840616995;186.04090683722603;33.649033678117384;63.28829728229506
296;77.1060558589318;1911.93167965594;955.175762247664;77.9521509006056;20.9687527712119;310.726683174292;330.922384061046;291.531021347937;0;5.18900378118542;67.4528703359548;386.3212858281783;58.85989712766087;139.526378530062
297;76.8099499276004;2013.10096744338;784.799212603952;114.294480866281;21.9498344885731;213.654635623191;252.957779171733;277.279707712679;0;2.51170408804781;56.2709495523932;327.12516763577145;49.49622509622795;111.65452306479142
298;76.4722535334436;2129.05962867431;589.782965879912;70.7609536471702;14.2549854977161;302.043926518939;676.050551931862;92.3071584219092;0;4.65026200681388;63.9566920607251;256.8038399854858;92.9780301894965;130.69287472760638
299;74.2314081472647;1995.46528247817;723.597979783814;118.768674395185;26.7440433961659;266.068751486777;168.177048735636;145.768723680412;0;3.17525924679739;39.6590336331344;305.3866498907214;37.968947214447425;72.54142857826629
300;76.3708590610575;1958.8994386886;652.472286737503;109.271549794217;21.3471963996073;223.953784552955;503.090272659148;189.233097625031;0;8.7191209997674;43.3061782428275;279.7571924620715;76.99772137520479;80.86372475815926
301;72.9901765268755;2037.97196469609;636.829514222739;135.866453392522;19.7147334532046;305.537781060515;734.734605755491;247.967303366162;0;7.58144839104749;54.7354283175484;274.0632543766935;98.03992807542032;107.91709605305738
302;73.3900292246556;1991.0919383908;652.401597933306;130.853933825208;20.7321322614993;234.500692410035;353.471450858878;132.911273598196;0;12.7238863079499;68.6471530628411;279.7315102077877;61.40835130072178;142.56745748909842
303;72.4613906232719;1899.21350978414;1029.04028901253;94.6567675987464;17.2322016005483;259.487883012062;303.472252122981;180.32905511356;0;4.96203606275052;55.2607019884357;411.4574709067174;55.668124698609056;109.19302145940134
304;76.4391655391635;1943.34456584143;1162.57595291449;88.7301030138011;25.2758516157119;338.595450643775;388.991416011631;105.204624180589;0;2.98110577797424;49.5164391115865;456.2026075739143;65.30284139166666;95.39040796136914
305;70.3619237102507;2048.11960485023;731.867637526732;110.261754440976;22.322425673596;248.520202108741;330.952669644505;249.254895563077;0;7.62495704141713;54.8385849402011;308.3403058444345;58.86336268261656;108.16745736890717
306;70.3255325731001;2077.82358903832;703.271499016763;114.100499683383;20.7006139257948;312.980743828072;1086.55990892238;215.939202777269;0;8.039612507485;52.2307460322891;298.10410540998583;125.7104866794481;101.87066474446881
307;74.8717787527101;2062.16465714269;734.7639845478;96.1371023732843;26.5424000689395;301.627550877955;533.727103054897;203.850940912658;0;11.8215655139881;58.8245210004177;309.37355259970036;79.96243001771198;117.91980301374556
308;74.7822725676594;1975.42054844513;31.5345914107416;98.2148990772135;24.6543355399184;312.742047073401;518.122918026358;342.978471704818;0;9.67462864244005;60.1630694249623;20.612350333912463;78.46060541570705;121.2282934312679
309;79.096112359688;1945.84532972087;454.765953783653;84.6666481689143;26.3013894857223;288.021292360143;265.344838098721;188.892469544665;0;9.39739604102103;25.6828562877684;205.98921149738936;51.049339536058554;42.33093467560862
310;78.6294220794367;1982.37772918258;1152.88302191596;102.653478282968;20.0695917674627;257.782207483641;814.741122421943;220.730316436144;0;7.50182052593073;71.5700279320292;452.98283135753195;104.7039684273461;150.05937148787376
311;69.3840170298183;1895.08431432598;539.966472405126;151.843877052122;21.6300841254542;311.756870732413;760.993126418007;97.4018135344349;0;7.77521254828573;61.4207170392558;238.29159785064812;100.25569190049826;124.35171821398518
312;72.4778648748354;1960.1134321635;951.319249738547;80.5230630968591;22.0134784532841;358.323161481195;100.178451940645;209.507672062216;0;6.43751364824628;43.6160475631262;385.0007468243658;27.004977552347842;81.57817842984461
313;71.9497777190074;1989.46147315584;678.579156843371;98.431047480284;20.8884544592251;294.194381145193;444.498713805345;263.523445033307;0;7.4010515402186;66.9185834766845;289.21291351640986;71.13248545283852;138.16973299958178
314;72.8033979155808;1885.57703499448;484.934756563017;104.334061459302;21.9040424126169;251.560404460269;799.130479631117;177.732790600113;0;6.52637053968834;42.2535954116322;217.52717834284152;103.4236147400947;78.44531150744697
315;71.3864464122226;2031.43589753946;1100.05166184701;72.98208745749;18.7015438451252;222.346499966602;44.3797832788067;191.693261756147;0;7.65318112649221;41.0029629598629;435.35793109716116;15.579110990250905;75.58917896409665
316;74.6116517121114;1992.34478151522;724.109184429885;129.94726775743;22.0136150537701;304.940980184893;914.470728193316;164.448443205819;0;8.56005495683195;58.2717053359235;305.5693881104941;112.67752811232734;116.5582445657232
317;72.2689474057299;2184.49319952038;933.368211387389;117.801565090151;23.7940651442788;255.019718225032;493.908897060794;191.079776096475;0;8.18253089976763;53.264181004225;378.8429156631376;76.09620998792089;104.35782159980467
318;75.682626555999;2021.45422233417;806.089943579021;70.5073486261179;25.0033807290151;278.597025887802;616.530480693881;169.459749223526;0;1.26231024085104;46.2537409825976;334.624600532228;87.67321224851297;87.70473847510252
319;69.8642613054702;2020.30990324856;383.006897991882;129.578767154229;20.7988489848298;306.088190072197;777.962700011417;290.986464479801;0;5.36413871409506;54.5814418343493;178.04313910509686;101.6724444593927;107.54356499670995
320;76.4937677824552;1931.8819115493;1110.89683121923;62.6209237915913;25.3340821305218;294.211395595683;362.407115407814;136.548331697336;0;5.99118763414573;48.6359689714902;438.98654483591525;62.40133532322277;93.30497550063834
321;71.0102503327309;2025.82492461997;969.323959503499;121.92185934737;21.346891575403;270.0827929094;682.208634800309;268.038681173805;0;6.18386311038271;35.8160737286857;391.1587803493489;93.51671170899786;63.95431454010853
322;71.841083468813;1905.17226622206;828.691004003093;67.3422350139854;19.5254848879131;173.484919924459;269.230234310457;206.436425867901;0;5.113466277439;67.0636603422688;342.5518081474763;51.53088262535231;138.53787150320673
323;75.963543467799;2122.84829096332;554.000845825542;127.542093284594;24.5811714118925;299.961336425116;823.37071056082;106.716579171208;0;7.03465725367721;69.3557194765681;243.53290207270186;105.40781447244093;144.3772849782824
324;71.0907746550717;1929.58469566219;444.184402240556;123.687383935654;20.5200412782191;292.678638482627;469.436557171599;216.479289975495;0;9.51173727272251;58.1963013757212;201.91431167875996;73.66214764380621;116.37274923993455
325;69.4094535358984;2104.05468878996;925.331575224597;92.6180114407155;15.6958938036288;298.930149840689;1067.89846993744;218.946348175809;0;7.06469220488679;70.0927279531398;376.08008890442756;124.33652677238662;146.26410879881865
326;74.8167634986518;1784.48224524858;975.846909215046;81.4416200714837;19.7096151175554;317.816859121167;245.605827563664;215.742106367423;0;3.30415654551836;47.4878129180923;393.38535856107194;48.56098034845097;90.59807116988033
327;66.2212338032175;1975.6179828865;309.292413322602;123.899944663023;24.0007386900234;361.265523371482;831.256244030548;135.266581583058;0;6.72053388563432;62.0125892533378;148.46366183035911;106.04856761253119;125.82658631358579
328;70.2803268303197;2051.44646329369;558.906899318591;51.820667587781;24.179274596018;313.046102758793;718.327307180668;174.141294488288;0;6.33732194631007;59.2296879213526;245.36021131145554;96.64040658093833;118.91951233807981
329;74.1485701340867;2145.15015620221;220.514857006646;104.65477440559;26.258185440362;238.599428952708;126.864940640931;205.832189058552;0;3.11194483272504;45.0970841976533;111.3004836277358;31.56492231528384;85.00837906462311
330;76.1759516551207;1924.20520862322;1228.22401601804;96.5633685789939;19.8032006029233;276.318476443494;677.951093508448;220.624186339419;0;5.04180934819962;63.7948374173645;477.90109931067906;93.14447592277897;130.28647069016367
331;70.060483004587;2021.63589688545;1007.4480616816;143.278274297032;24.5256498546861;336.247048778822;752.252490839384;197.826130017203;0;5.98335712594575;57.6279058128892;404.139681236387;99.52135290335573;114.97620063018941
332;72.0767729657195;1831.55994374972;40.3834550476677;130.894546054232;25.5721538400466;188.918673610716;1151.11737366439;145.869678291806;0;11.705105943884;32.1476573947968;25.670845996604438;130.39704220699096;55.945404467315875
333;69.7487989864456;1983.14550359502;950.679512480373;61.074494211447;22.9229218656282;278.850417930286;955.74537964836;290.577049884712;0;6.48484901102156;39.3342619423881;384.78160852485985;115.88148081870655;71.80831080449033
334;69.7838076302153;1977.21312960649;406.477010972203;84.9460130469916;23.0762350873028;246.969923215205;510.817114908729;203.497740621832;0;7.74883645272893;57.9197600595231;187.2667875814412;77.75165945976464;115.69290771317132
335;72.2798620922197;1884.77881337407;392.869593247304;124.743924998439;18.7269091289635;263.059630579896;319.200820181335;165.402757036989;0;6.48467772825093;62.220947036222;181.92959175747353;57.50956225275679;126.34653053664316
336;72.509331889988;2023.78580353891;723.921402248695;136.901365027076;21.6501376118453;327.402855611707;726.627740312375;199.561589361432;0;10.1876723264122;57.6153269438305;305.5022647302089;97.34989871664618;114.94532871237215
337;69.4671198289574;2049.93379299107;639.456649028339;109.438532623527;20.1753001041065;320.157689456415;215.472646075791;224.547176440099;0;9.09610093718406;55.1583397361216;275.021039164294;44.61275674264638;108.94416503833308
338;75.3395877365177;2010.42651277835;888.191562497692;93.0318909261288;24.4474800623525;287.532813052513;274.459025616726;257.495722774883;0;9.39024306636135;40.2509773477677;363.26280099675904;52.174843354460414;73.88105986208167
339;76.4521192387676;1980.30155350259;587.823272388203;130.165094258747;25.2375295937469;246.067420747218;212.518314203823;137.077689814885;0;11.5650450757625;69.5168324889084;256.0803481165061;44.214885716688876;144.78937469623605
340;73.5447195851458;1807.59591013457;361.022237828676;176.918845954378;22.9599237755599;275.341717962082;122.478764577174;239.185654216896;0;6.65585825984023;62.3957475498194;169.32285481269324;30.842074432972623;126.78303222924768
341;72.0723644922996;1984.39556020526;1066.20034223794;132.985798504881;18.4802693809481;323.263870274423;318.165864715843;260.051487840093;0;5.05760889137234;36.0772962867338;423.99556978800956;57.38945168529296;64.53180928299483
342;75.5115552161202;1951.1325206207;710.362300007298;91.5734753462336;26.5203596790924;245.482782112538;726.315206285378;240.801689606451;0;6.03252920224615;66.0664884169345;300.648276080735;97.32323944067961;136.01108362933576
343;71.7026683829476;1984.31451257472;316.979375497682;56.6365671681498;26.3721759765259;274.873467149105;312.585303788893;195.297698781274;0;2.89697319666308;65.0996179284066;151.59584012508014;56.73927219264231;133.5691293166796
344;72.5660858878602;2002.1510423498;1115.35355714182;113.386469992337;20.552567792829;328.968607775463;578.486048309927;247.897398411748;0;8.35757566640255;66.3571197009495;440.4760845792786;84.1818743555553;136.7466636552993
345;73.0874066769869;2074.52717191623;431.023644146417;110.420223241366;23.8823254411183;248.807779326801;699.725068945436;210.635530746644;0;2.23727074113836;50.399850242317;196.82492175307178;95.03912825213752;97.49107644038709
346;76.9863365031108;1965.69583470544;785.238169634025;99.1865521493405;22.1552815917398;305.373711639228;976.488758233874;157.83185224233;0;10.0680410436868;39.1408890194315;327.28010376799705;117.4721311773083;71.37243936521212
347;74.4458914237412;1970.72635217135;546.816050904915;167.744937309813;20.3261743415165;274.433959229448;351.0296589227;256.112081470078;0;4.89433493927083;42.2204039212825;240.852279805103;61.13537914896856;78.36926583739721
348;68.6061571519995;1905.94209587027;730.830980512648;117.729758414726;23.8051229378548;288.606369778828;377.545633526957;267.865431086402;0;5.52396939235516;23.1434005604181;307.97033227756117;64.0629924574534;37.178286194158105
349;70.7779638927263;1984.83947488631;923.084499301507;117.290318644143;20.5553436058626;233.417883943816;1120.68496993117;108.342434879056;0;1.56561345806319;40.4719108616351;375.3069219075981;128.20037957097952;74.38217845301814
350;76.6992210263259;1951.47944886504;891.784984538172;107.490334836471;24.3709407779811;351.934879125429;147.418317560952;303.756406408421;0;8.60641124059261;39.452706232628;364.50652419429593;34.835110747658845;72.07552427264264
351;75.4545902551335;1992.6255818603;787.053615374529;115.168415221245;22.4632663490591;314.81320007584;76.7398503787379;317.257168827879;0;8.09913597209013;34.6584329384884;327.9207475799337;22.607351615610064;61.40636518679647
352;79.5829574669234;2055.24340316895;956.246863876103;48.9114762552913;23.4704631560144;295.90059074307;556.45604448461;234.299535109515;0;5.98236310920667;57.5329564826599;386.68790230252387;82.12095422164371;114.7432064146222
353;70.846359206809;1970.83085453484;890.88950883287;150.573161508807;19.358206535348;300.063373487655;498.079196685443;200.336114648065;0;10.2386533388542;77.2777281396634;364.19666349174526;76.50645741407381;164.883730309124
354;69.4059751498644;1888.3491318199;291.247479452549;135.138172328023;20.7969407950013;316.765598101322;461.151094709167;90.5092995030452;0;8.56954020888102;51.2403468051511;141.0624379110911;72.82737984549152;99.49728483395192
355;76.6608350622044;1894.10438745176;893.56640575723;84.4977603343024;20.2197635824787;220.414118477474;515.699789148158;214.105099755923;0;6.86412115091539;72.0170904450973;365.1228034020809;78.225884485767;151.21133945437978
356;69.475780403348;2150.7930527867;885.817285369205;89.4310083723971;22.6603416371168;285.955222967624;605.799717401284;267.320640215586;0;7.13008028180544;67.5663179432475;362.4406061529198;86.69680834868564;139.81474845000514
357;77.1712094153337;1948.87861639063;719.246538104397;97.8747821939378;21.3762602784554;273.888845903715;976.777577038238;162.998234321434;0;7.3580268274114;49.3607654839732;303.83033968716006;117.49418885050606;95.02108598261985
358;75.3365324964291;2011.50600813221;1201.38263064831;101.010693836557;19.4255131645849;301.276019901729;262.312828228567;154.818884021121;0;7.37652041304568;64.4622078818391;469.0517403134436;50.67172982002341;131.96364947705362
359;77.8256766375478;2021.75464110163;674.198891236042;109.246570629628;21.1325727597791;283.556816805519;534.460282689795;202.326146505946;0;10.7959972439963;70.7688162513754;287.6304386284395;80.03258837158273;147.99883966944347
360;71.7589087740552;2013.20886200149;429.919091587865;62.7432719123258;23.9612333216862;248.849292705771;322.220632242421;250.822178008555;0;9.71802281305989;52.6981069667041;196.39668563399647;57.859194243807494;102.99412027467224
361;76.3988749574843;2062.91824719202;718.492637623506;119.924425111528;21.0435005069914;237.911236402175;223.049480184309;242.416874639625;0;5.93956009306736;78.8477709062388;303.5605549299662;45.62395359746796;169.00503514864627
362;66.5221750249878;2015.70476967067;695.74100493839;122.273222267883;20.6462835947285;364.872557744239;904.623337562256;213.67559875108;0;2.18377334040551;56.1397464611885;295.3977807253419;111.90519591881234;111.33428534719943
363;72.1240202167905;1906.38413967707;41.0260562598513;123.701491914265;23.2903216429865;273.857158661139;39.8190813611772;212.307711370234;0;5.1400352940647;39.0408897085659;26.030981776407508;14.451249603614329;71.14722319288083
364;75.819722223249;2048.58597044502;1210.60745412398;122.710723445692;21.4421783347398;263.984441734051;681.714387271443;256.737402084737;0;7.15974731901224;65.9512878424036;472.09653003853504;93.47354439160198;135.71971214639217
365;72.4907825855297;1918.6981027824;623.438575862537;130.594071240806;21.5369460859364;276.46448259184;161.961969216564;257.147388511948;0;2.2156519282891;60.9219294958915;269.171609134688;37.046665090846865;123.11124537186393
366;68.784661378994;2035.60400650349;757.35727464735;103.806542341683;18.637128333089;307.629517436337;663.813298348567;133.378710767948;0;7.4650669344695;41.2464520255753;317.4119004278261;91.90209652299949;76.14375390541004
367;71.6170303971218;2092.17875004619;21.7719937742865;48.0871144573402;26.1051666365757;289.49440061163;8.46031744517625;212.637810928771;0;6.11731210798642;45.5418348046493;14.760911627445122;4.485612841716499;86.0433759179698
368;69.4715169091132;1937.5822534667;512.59669922111;111.068471455716;22.5744656669934;343.767621526051;974.644539708546;163.70476221008;0;6.51132887952527;54.0687515678652;228.00807162806942;117.33122697574379;106.30159654465741
369;69.6222241524193;1931.7638581364;652.103312784514;103.133200879666;24.4763964004883;276.45035231928;810.697828976228;202.786360867199;0;8.66455207426667;27.0193744351911;279.6231341556523;104.37323180150511;45.08921024212114
370;72.8148302509278;1948.41795389423;798.311454420073;91.2186989434503;20.6271159022107;254.458478513474;115.760106190599;104.137310833769;0;8.77901920587187;43.709841597575;331.8883414596818;29.715774352947683;81.79465778464385
371;70.701845345602;2015.67914617315;666.76666392029;124.554647445728;24.6555120079945;344.99199972884;330.399266359421;244.3149964031;0;2.78607144375734;70.9227155625981;284.94168690858993;58.80001847558338;148.39423424197187
372;73.72639352594;1949.06286540657;1013.70647515748;138.336588970736;24.1315067246363;275.093836815273;160.513245375767;228.410493604337;0;10.402628600686;70.1698458200975;406.2632102538406;36.82979405630703;146.46179398267108
373;78.9144811772976;2033.50237117001;622.501796793875;91.0709593455733;21.4538700756198;260.824889295438;395.170693252719;223.887246173341;0;6.8185468163481;63.078186210612;268.8287975862431;65.96653282221668;128.48976638617242
374;68.8304957365155;1910.63205072351;700.907094699343;152.821434044219;22.3332538134583;235.940152348992;143.030854441705;265.837277545826;0;5.90793210293883;55.9484552488488;297.2548706876419;34.15212769182873;110.86768282586372
375;82.682051035271;1914.08936856932;963.748397391324;58.7108085952928;23.8137084314459;278.612240000047;793.402805453017;283.239742352045;0;6.77688842548324;49.6973106741543;389.25373256002155;102.95150358971263;95.81983284249384
376;80.0187775340126;2017.04009425179;1050.53597111026;114.644485091859;23.7454951641051;252.147541311932;701.842768505111;232.531076260056;0;7.25991062634658;53.4155992660379;418.71874854622354;95.22221505115813;104.72314180069876
377;78.8912875657984;1982.38410861486;956.906659952095;117.013695715502;22.540928339852;267.887908320983;808.689664922965;240.184878543313;0;9.69915557495132;79.8080906230498;386.9137052510236;104.20873733661514;171.53483561013553
378;76.2101158059736;1925.61061592208;992.760435826408;88.3831369837231;22.1476298039564;160.255842892284;951.222629066904;127.652750799791;0;7.31716826144886;33.3262786735108;399.1479297533879;115.53295928173407;58.497587039532256
379;71.1303712915359;1844.28083526934;967.327724283825;67.1676209583019;16.0489783345136;286.308107638126;385.443289763722;253.519427546674;0;5.15447105404966;77.3555895329181;390.4769076254945;64.91997120108067;165.08767997141177
380;78.2027312131086;2008.30031058319;866.596263337952;82.5586273884968;26.6470044261816;274.563206129861;342.540268058571;235.171422581334;0;8.46567245958355;50.6364386272944;355.7717340962516;60.18076284681064;98.05505308956843
381;69.0394564879338;2010.7954063705;1047.32837172317;130.531950922401;22.3164699557312;302.271695586803;347.433381577152;166.101173799169;0;8.779742169881;64.0565613093155;417.6367006326253;60.73204950577388;130.94375210008053
382;74.547289326555;2034.31310876961;561.772934750989;102.180314821805;19.2774157125784;286.626050696831;785.987128538416;223.457810094791;0;4.44665519481056;53.0492634148052;246.42653477788326;102.33836047207842;103.8396942586571
383;73.6778340300537;1963.16929717827;766.471348798144;135.144778783976;24.6939302555275;222.276036162361;376.967175978805;269.239866535645;0;10.545705632378;26.6471544890232;320.6438951479031;63.999961763745446;44.3179272076695
384;73.4485395966765;1900.22185220257;416.02424005696;120.934372527529;21.2925988067;304.935362656874;28.2211526777051;259.9164729258;0;4.99473022512686;54.3342271309164;190.99478197965027;11.338369302004848;106.94437476072216
385;76.982122468164;2028.45312939318;1210.22631190381;120.817855146376;24.8849988368813;288.396662497172;730.654568852884;128.685781807293;0;9.32799679668364;82.9561574809238;471.97080036481026;97.69300648966085;179.87489429682194
386;72.6233842105406;2075.89898887948;893.887157794497;134.850126249287;20.1637352099387;303.930764182421;271.669942573189;354.958087826237;0;9.16070548250012;84.3107653834605;365.23374654423407;51.83192515339484;183.48539354407876
387;71.8017817436022;1988.59667573868;948.981344846323;135.707494021381;22.0121055700294;221.204295083826;609.350655174568;344.718380893892;0;6.65089092526617;62.726164484967;384.19979922035907;87.02062215042362;127.60886976015443
388;80.1142661321692;2019.57435109842;566.801799191719;108.053039947059;24.3171068998866;327.21918838958;443.686025626777;219.198882195134;0;7.30377553749766;52.9222581635899;248.29549992847708;71.04916770152909;103.53372596620096
389;74.1937962841095;1949.50905451292;670.879921784337;113.553444112284;24.2830808408796;266.906499202649;926.915589490534;252.151398168964;0;3.44905714911798;27.2729280063294;286.4303126242455;113.64914981725093;45.61595377443917
390;74.8085486192806;2040.59080317493;409.199726656002;126.290840061188;20.9852939918455;227.553330634629;57.2559204973207;213.571776833042;0;7.58315260345345;65.1798735265123;188.33133228622447;18.550498905796385;133.77152110465684
391;73.269940651729;1964.28820459558;349.326631988292;107.28838319616;19.988543566934;223.449061133861;62.7350258826891;226.838665854497;0;3.98685883460154;57.3419198469929;164.650144844338;19.737418740330035;114.27468362970657
392;74.8868391884579;2064.64426065049;933.835041020988;106.898372476824;22.2723996381151;348.049051540624;950.68538399693;330.728529219405;0;14.4405218753969;47.7133620281268;379.0032873937698;115.49151826982613;91.12869553787301
393;74.0649025255124;1872.81598200957;1198.86626848728;90.671862163286;23.607260359139;333.341383803312;27.5365275109749;166.748846774547;0;9.54209021815372;36.570016092445;468.2205445892466;11.14092051043342;65.62360243299767
394;70.1912351882599;1944.60640430128;894.037187573363;113.008105085064;20.0878523047323;250.633767270705;589.883256846259;210.296111842618;0;5.31201837966308;73.2939254679043;365.2856373768347;85.2365633779429;154.5101242026852
395;77.0394722178224;2057.94955408193;334.480077096852;91.2811550591426;22.5206093767901;266.544561924057;271.233253441282;174.374938642958;0;7.79875230891119;37.1917725994019;158.68311504211158;51.77811529841114;67.0059736404819
396;74.0376365422439;2032.74203739696;717.818676968961;124.593964183872;25.2736024398921;320.232484714167;310.654767210158;172.5741060841;0;5.47184301048929;59.0288637431167;303.3193393538458;56.51334172506291;118.4238085795849
397;69.3385407082017;2036.6695359164;734.164678625521;93.2925291064061;21.1584387789139;308.050784022527;530.889912696371;240.131490153939;0;3.42554681102366;39.6537892557428;309.15980768459576;79.69059775595088;72.52957967922408
398;71.3247598578624;1839.67131631676;316.027473156848;155.778080736334;25.369186742729;359.642482738404;132.448325308328;327.439665341104;0;6.7486801356699;57.1639397458809;151.20862135007772;32.47170352864317;113.83849329211353
399;72.4294673196596;2095.71675423041;920.76281663123;105.778667979973;20.5321352105345;244.476592883906;859.432338111082;196.442031015139;0;4.53857058395203;63.5616451235943;374.5077755282194;108.31974677459563;129.7013450404012
