;elasticity_on_stretching;matrix_filler_ratio;density;hardener;epoxid;temperature;resin;cover_angle;cover_step;elasticity_boxcox;surface_density_boxcox;cover_strength_boxcox
249;77.8884758583493;4.54306502146771;1968.7221678111;143.458270725979;23.0296644390932;294.890570137311;227.387251385195;0;2.43824321411518;74.22666039005192;82.83515376005452;106.06726820901314
250;74.7704866616157;2.58098870445427;1833.19936309295;144.738650038916;21.7846039947767;262.123391138289;193.335187071682;0;7.19398471028675;264.6864881993754;15.414993586309167;107.76681190002506
251;72.8382557238209;3.75925851976759;2172.24679646503;112.401839486284;25.6058152460246;281.467571954983;237.007233365982;0;9.39217661402213;55.18442930954368;65.59179255775113;87.13129804700485
252;75.6588948864293;2.86874476212113;1977.68827695531;95.9312457614944;26.896739192838;251.076784439589;158.651713153703;0;7.11009898226865;79.79586354954284;40.92789602509196;121.30881158950976
253;68.8804679619009;2.47298578889212;1968.19239369569;119.23142118597;22.4831002740133;270.084329756394;215.557148489834;0;1.69413674103014;354.084270988819;89.7466015146398;144.11016929027147
254;68.9514178866204;2.40424976702389;2021.89325277959;115.274103106944;21.1144404971722;304.761311679555;190.34677319307;0;7.43810475236303;332.52959758153884;98.71832878855471;90.92454143679382
255;75.0958541876577;2.62994591942363;1967.01775578777;121.412258684084;19.6841281174526;222.357071405747;159.208097643555;0;6.38489033954904;137.4085277045641;30.145130649754126;124.3836842064395
256;71.7142739864683;4.11222345085382;2042.56826578318;76.3428105344452;24.1464297790219;328.914800011485;199.083546798895;0;8.83080683798339;68.93003293789332;98.28766161095794;109.30176177916505
257;74.2788293460898;3.02726871707286;1959.01106242955;17.7402745562519;21.9655675204141;279.518622738925;245.687212430107;0;5.72178184663385;373.0195308202474;77.56621453260779;149.03731171087466
258;71.1461352689486;2.9063831072381;2013.08305854576;108.013185102604;22.3706574044667;258.99190501573;298.092880267759;0;7.18130775185912;397.8829642721935;12.632977543586778;97.36860867056934
259;76.0071148762477;2.03623679831656;2122.5413642075;126.56321564742;19.4387954799959;280.835410549061;144.279094723929;0;3.02063040447181;408.27479164742937;78.64650803053695;113.37006177523295
260;70.2660074115107;4.64223614239184;1896.19430478008;155.314445788274;24.6288831817574;309.775502656729;183.274295596093;0;2.97858934669457;253.5931414183208;78.69153669909619;120.51321952803335
261;76.6908284582701;3.89979479371794;1886.31322137877;82.2985830994138;24.4114753028654;263.735688692559;190.272053815746;0;6.30687875113523;204.42930721209984;58.79878163949748;47.630169942047246
262;79.161414067016;2.34402064212995;2096.71261306907;88.1181964310518;24.7471755931804;282.366447557906;191.863993171394;0;4.40913914637783;166.03613061807107;33.4965097235139;105.88317372197702
263;73.0974925743318;3.13484173928598;1982.01119461129;91.4938121418094;22.9124659741369;268.50387451374;199.31199529086;0;10.1991975311829;337.6214709278964;103.91731180557694;122.39048758524154
264;74.3857395917045;2.89453118497748;2192.29763744164;127.049451496455;24.4932480060371;328.174535477346;249.479287859704;0;2.8411285566328;366.8835180358383;50.495191866982324;162.5628189307158
265;70.5175930322505;1.87443774064117;1980.26691852593;129.261261570576;21.5218878645169;301.127433661447;239.272824660186;0;9.29168615566737;466.7591460314162;37.61425513868053;50.809083766682406
266;78.9371992367015;2.99238771225055;1972.17630454806;90.5965833056342;19.4711833222317;241.751384232699;187.852887166421;0;13.6539870540166;433.7853164370358;78.95771981392139;133.70400803141868
267;71.1422551124114;1.79860525853498;2012.65204357534;57.9497800545227;25.3902830373374;350.571319621344;227.924477322423;0;7.04354372752082;259.6936118664794;94.79638419864;110.16978558048768
268;77.7488549014407;2.41869050647206;1926.53092310298;98.4067942455131;24.9020759028633;271.126312461753;241.148854308972;0;4.80399530042969;423.2902713291105;24.715512949581537;171.86165161336174
269;79.6966061743982;2.4481422796619;1966.73389874019;146.831715461307;23.0843970029188;298.971092218377;200.006492027169;0;8.26304631374794;196.95255147608907;45.002781702905615;90.76917182869104
270;71.7610628017926;2.1920992640938;1935.16241251827;95.5687482859796;26.2926635542369;302.224870209302;210.66119457607;0;12.2785795371827;407.37178767592326;59.60989105349108;105.44602893773153
271;76.5401687590129;3.52431079785454;1972.0538157705;95.7640715832598;26.5441229294752;252.053612814301;225.95738278634;0;2.86772907393732;288.8968927903873;29.15355363933923;109.72745023775137
272;76.821418351988;1.14534863785736;1883.36914843906;151.023236975578;19.6848102806624;254.343818777232;255.347023092834;0;6.70278439168071;350.03879255961635;99.95092138126415;92.58365465945471
273;73.8339844459517;1.70409738054558;1981.38533642561;101.388796031332;17.5979900615823;254.051210871064;134.477174090713;0;10.0469989608679;384.0266488425254;103.38229095945644;89.08302352650533
274;77.2485858630176;2.79355697898857;2018.9020135288;78.5999341067468;20.5592804915708;316.694669337175;147.566245366194;0;7.40716586375238;339.7128674398526;105.28262376411965;127.80912951500231
275;71.956038198659;4.10962443738184;1916.22781124187;132.15677242089;23.9114580296506;273.775326844114;302.894197910294;0;2.09453179916761;384.6975513769223;51.191846157585026;124.25150785860559
276;73.8326448437557;2.82057107273728;1977.90750344289;64.0193970993514;23.645487478657;329.299043521436;277.118039071662;0;10.2996564468984;495.2899015360488;56.908884801452;167.94207261958087
277;79.1455218725498;2.45047460880288;1854.89469199169;100.471567262938;20.7098800567838;290.397490970554;249.034435928472;0;6.21132782062073;300.3142599485299;45.16169178317416;145.8663405027957
278;70.3985617342041;2.53232273418712;1999.04476873798;119.121467317232;20.91083460956;311.590218944404;156.575265064614;0;0.939462473969968;426.8385840552318;84.68014335088267;167.90420137729254
279;76.2382581456042;4.43442906247717;2061.91877061373;81.0713929290026;23.2132180567796;244.874099955597;178.066150461162;0;2.78847634940977;156.4203315211126;114.26066315797104;15.767136152922564
280;70.8383066413501;3.67847741814291;2005.41296607174;131.173357012049;24.6663277440784;260.705547478852;283.367708402566;0;9.05940531828375;190.35189327720522;75.26663644595648;54.925935642854746
281;76.0996966125308;3.40593218752546;2030.60989530263;134.871106135097;23.2624264065553;264.707699449647;220.646295878605;0;5.57736283482202;222.3158923158069;104.4190978990491;113.04507848133423
282;73.4980931237715;2.48316827952383;1949.48023176551;99.7907867091082;22.0708784849936;364.341246989237;313.982344540725;0;5.30123201437681;264.4898110249121;94.79339691736604;99.57773878331545
283;69.4200071574436;2.17381532740343;1977.30295613974;133.221866077983;23.2756225197549;277.645391410892;279.281756596437;0;4.8478031943555;221.63297017000298;47.7706026157719;112.68543107791578
284;68.4921138689261;5.42513947440363;2003.27211940441;138.291706238373;20.7936641138396;370.823575317296;226.136104741733;0;4.18560462388421;232.60729914993848;51.32623590609868;53.94782466833662
285;74.0179141927363;3.86476645149309;1964.924430642;138.69916536581;21.9096723730549;276.393919257669;307.352077392185;0;7.01618193548296;172.67481671641067;39.178553341464244;139.5165038837212
286;72.0244938607192;2.979501423056;1993.89516027547;85.2099241302544;19.9845677223138;256.479710496712;161.525674270479;0;6.96828613697454;42.36409235310738;108.11776735101836;126.36350028047758
287;73.5519293041623;3.18337243146143;1953.00867726195;63.548428011456;24.8610554043635;225.514801697175;235.951687484195;0;11.3610125448376;537.0064779023011;89.17317200103653;96.61462875111968
288;76.020967610524;2.28613186920205;1905.90426216995;77.0603725573023;22.0013220005423;249.849397850872;355.758696828217;0;3.71113954142412;353.34114580347324;76.77025056357888;103.99107066896896
289;76.5368754266324;2.46331367380247;1825.27023458098;134.327676204703;22.854516724772;338.558878872721;313.745170746374;0;8.369185361282;297.560526027847;58.23527065648017;66.06964188865109
290;73.513682770045;2.01628506790436;2035.71892140682;109.902671566086;22.8929738806749;196.323750649429;178.511006039259;0;4.76973280979378;148.85374254622093;97.71521491754258;125.70629270513056
291;70.6171872797889;1.81968256105181;1980.60568187103;122.859744444007;27.5194705314622;318.390349822673;186.945958638482;0;9.55608137085258;348.28103117458363;66.74315240801207;116.13368923537507
292;78.8725840302653;2.10515287393002;1840.63591709529;138.653635297815;20.1767085078326;272.644994123667;278.849730534679;0;6.63021056385156;315.02152322437723;115.56383920931817;97.4056359542567
293;74.555396936876;2.35990021305925;1958.08204161438;79.9528548988136;20.6768640322801;276.19809633449;140.501979095231;0;7.95615445438428;261.2981952980382;92.72407167148468;105.95168403972806
294;69.7290946541348;4.03317479744623;1926.38313605756;114.452292607231;23.4589717826775;276.251734961151;188.758362017826;0;7.71573258799273;74.12174019890716;57.84067420420833;119.1835102760098
295;66.0527466249112;2.1472993038912;2005.39202184038;128.091809419683;22.2264546545629;264.720549992741;260.040398598417;0;3.25429617483967;186.04090683722603;33.649033678117384;63.28829728229506
296;77.1060558589318;3.20276753886739;1911.93167965594;77.9521509006056;20.9687527712119;310.726683174292;291.531021347937;0;5.18900378118542;386.3212858281783;58.85989712766087;139.526378530062
297;76.8099499276004;2.90323292737262;2013.10096744338;114.294480866281;21.9498344885731;213.654635623191;277.279707712679;0;2.51170408804781;327.12516763577145;49.49622509622795;111.65452306479142
298;76.4722535334436;2.38510865323207;2129.05962867431;70.7609536471702;14.2549854977161;302.043926518939;92.3071584219092;0;4.65026200681388;256.8038399854858;92.9780301894965;130.69287472760638
299;74.2314081472647;3.08340522143255;1995.46528247817;118.768674395185;26.7440433961659;266.068751486777;145.768723680412;0;3.17525924679739;305.3866498907214;37.968947214447425;72.54142857826629
300;76.3708590610575;2.61530929957509;1958.8994386886;109.271549794217;21.3471963996073;223.953784552955;189.233097625031;0;8.7191209997674;279.7571924620715;76.99772137520479;80.86372475815926
301;72.9901765268755;2.04142016498364;2037.97196469609;135.866453392522;19.7147334532046;305.537781060515;247.967303366162;0;7.58144839104749;274.0632543766935;98.03992807542032;107.91709605305738
302;73.3900292246556;3.62740511780055;1991.0919383908;130.853933825208;20.7321322614993;234.500692410035;132.911273598196;0;12.7238863079499;279.7315102077877;61.40835130072178;142.56745748909842
303;72.4613906232719;2.55748596463855;1899.21350978414;94.6567675987464;17.2322016005483;259.487883012062;180.32905511356;0;4.96203606275052;411.4574709067174;55.668124698609056;109.19302145940134
304;76.4391655391635;3.22375408301276;1943.34456584143;88.7301030138011;25.2758516157119;338.595450643775;105.204624180589;0;2.98110577797424;456.2026075739143;65.30284139166666;95.39040796136914
305;70.3619237102507;3.14775034933849;2048.11960485023;110.261754440976;22.322425673596;248.520202108741;249.254895563077;0;7.62495704141713;308.3403058444345;58.86336268261656;108.16745736890717
306;70.3255325731001;3.29996077025449;2077.82358903832;114.100499683383;20.7006139257948;312.980743828072;215.939202777269;0;8.039612507485;298.10410540998583;125.7104866794481;101.87066474446881
307;74.8717787527101;2.36649664480588;2062.16465714269;96.1371023732843;26.5424000689395;301.627550877955;203.850940912658;0;11.8215655139881;309.37355259970036;79.96243001771198;117.91980301374556
308;74.7822725676594;2.1879451699917;1975.42054844513;98.2148990772135;24.6543355399184;312.742047073401;342.978471704818;0;9.67462864244005;20.612350333912463;78.46060541570705;121.2282934312679
309;79.096112359688;4.64341510746854;1945.84532972087;84.6666481689143;26.3013894857223;288.021292360143;188.892469544665;0;9.39739604102103;205.98921149738936;51.049339536058554;42.33093467560862
310;78.6294220794367;4.47496806293813;1982.37772918258;102.653478282968;20.0695917674627;257.782207483641;220.730316436144;0;7.50182052593073;452.98283135753195;104.7039684273461;150.05937148787376
311;69.3840170298183;1.59528457618771;1895.08431432598;151.843877052122;21.6300841254542;311.756870732413;97.4018135344349;0;7.77521254828573;238.29159785064812;100.25569190049826;124.35171821398518
312;72.4778648748354;3.80024314481071;1960.1134321635;80.5230630968591;22.0134784532841;358.323161481195;209.507672062216;0;6.43751364824628;385.0007468243658;27.004977552347842;81.57817842984461
313;71.9497777190074;4.10708596722969;1989.46147315584;98.431047480284;20.8884544592251;294.194381145193;263.523445033307;0;7.4010515402186;289.21291351640986;71.13248545283852;138.16973299958178
314;72.8033979155808;1.49775914001287;1885.57703499448;104.334061459302;21.9040424126169;251.560404460269;177.732790600113;0;6.52637053968834;217.52717834284152;103.4236147400947;78.44531150744697
315;71.3864464122226;3.26647267015795;2031.43589753946;72.98208745749;18.7015438451252;222.346499966602;191.693261756147;0;7.65318112649221;435.35793109716116;15.579110990250905;75.58917896409665
316;74.6116517121114;3.57278951167533;1992.34478151522;129.94726775743;22.0136150537701;304.940980184893;164.448443205819;0;8.56005495683195;305.5693881104941;112.67752811232734;116.5582445657232
317;72.2689474057299;2.93075682907258;2184.49319952038;117.801565090151;23.7940651442788;255.019718225032;191.079776096475;0;8.18253089976763;378.8429156631376;76.09620998792089;104.35782159980467
318;75.682626555999;3.73979370316203;2021.45422233417;70.5073486261179;25.0033807290151;278.597025887802;169.459749223526;0;1.26231024085104;334.624600532228;87.67321224851297;87.70473847510252
319;69.8642613054702;3.11326711830532;2020.30990324856;129.578767154229;20.7988489848298;306.088190072197;290.986464479801;0;5.36413871409506;178.04313910509686;101.6724444593927;107.54356499670995
320;76.4937677824552;3.30766348564503;1931.8819115493;62.6209237915913;25.3340821305218;294.211395595683;136.548331697336;0;5.99118763414573;438.98654483591525;62.40133532322277;93.30497550063834
321;71.0102503327309;1.7127833946205;2025.82492461997;121.92185934737;21.346891575403;270.0827929094;268.038681173805;0;6.18386311038271;391.1587803493489;93.51671170899786;63.95431454010853
322;71.841083468813;2.20203254528072;1905.17226622206;67.3422350139854;19.5254848879131;173.484919924459;206.436425867901;0;5.113466277439;342.5518081474763;51.53088262535231;138.53787150320673
323;75.963543467799;4.12258131277414;2122.84829096332;127.542093284594;24.5811714118925;299.961336425116;106.716579171208;0;7.03465725367721;243.53290207270186;105.40781447244093;144.3772849782824
324;71.0907746550717;2.22333735369151;1929.58469566219;123.687383935654;20.5200412782191;292.678638482627;216.479289975495;0;9.51173727272251;201.91431167875996;73.66214764380621;116.37274923993455
325;69.4094535358984;2.1773063890866;2104.05468878996;92.6180114407155;15.6958938036288;298.930149840689;218.946348175809;0;7.06469220488679;376.08008890442756;124.33652677238662;146.26410879881865
326;74.8167634986518;2.99512474715086;1784.48224524858;81.4416200714837;19.7096151175554;317.816859121167;215.742106367423;0;3.30415654551836;393.38535856107194;48.56098034845097;90.59807116988033
327;66.2212338032175;3.31090014263151;1975.6179828865;123.899944663023;24.0007386900234;361.265523371482;135.266581583058;0;6.72053388563432;148.46366183035911;106.04856761253119;125.82658631358579
328;70.2803268303197;3.35850160658813;2051.44646329369;51.820667587781;24.179274596018;313.046102758793;174.141294488288;0;6.33732194631007;245.36021131145554;96.64040658093833;118.91951233807981
329;74.1485701340867;4.52559157250112;2145.15015620221;104.65477440559;26.258185440362;238.599428952708;205.832189058552;0;3.11194483272504;111.3004836277358;31.56492231528384;85.00837906462311
330;76.1759516551207;1.48335166129973;1924.20520862322;96.5633685789939;19.8032006029233;276.318476443494;220.624186339419;0;5.04180934819962;477.90109931067906;93.14447592277897;130.28647069016367
331;70.060483004587;1.19759561917438;2021.63589688545;143.278274297032;24.5256498546861;336.247048778822;197.826130017203;0;5.98335712594575;404.139681236387;99.52135290335573;114.97620063018941
332;72.0767729657195;2.68659844712665;1831.55994374972;130.894546054232;25.5721538400466;188.918673610716;145.869678291806;0;11.705105943884;25.670845996604438;130.39704220699096;55.945404467315875
333;69.7487989864456;2.82898421652908;1983.14550359502;61.074494211447;22.9229218656282;278.850417930286;290.577049884712;0;6.48484901102156;384.78160852485985;115.88148081870655;71.80831080449033
334;69.7838076302153;3.56148494010186;1977.21312960649;84.9460130469916;23.0762350873028;246.969923215205;203.497740621832;0;7.74883645272893;187.2667875814412;77.75165945976464;115.69290771317132
335;72.2798620922197;3.55290174530877;1884.77881337407;124.743924998439;18.7269091289635;263.059630579896;165.402757036989;0;6.48467772825093;181.92959175747353;57.50956225275679;126.34653053664316
336;72.509331889988;3.39100886985496;2023.78580353891;136.901365027076;21.6501376118453;327.402855611707;199.561589361432;0;10.1876723264122;305.5022647302089;97.34989871664618;114.94532871237215
337;69.4671198289574;2.22451975728989;2049.93379299107;109.438532623527;20.1753001041065;320.157689456415;224.547176440099;0;9.09610093718406;275.021039164294;44.61275674264638;108.94416503833308
338;75.3395877365177;4.52720469544035;2010.42651277835;93.0318909261288;24.4474800623525;287.532813052513;257.495722774883;0;9.39024306636135;363.26280099675904;52.174843354460414;73.88105986208167
339;76.4521192387676;2.89020336273897;1980.30155350259;130.165094258747;25.2375295937469;246.067420747218;137.077689814885;0;11.5650450757625;256.0803481165061;44.214885716688876;144.78937469623605
340;73.5447195851458;2.14396852231878;1807.59591013457;176.918845954378;22.9599237755599;275.341717962082;239.185654216896;0;6.65585825984023;169.32285481269324;30.842074432972623;126.78303222924768
341;72.0723644922996;1.5631707753031;1984.39556020526;132.985798504881;18.4802693809481;323.263870274423;260.051487840093;0;5.05760889137234;423.99556978800956;57.38945168529296;64.53180928299483
342;75.5115552161202;2.99404938981829;1951.1325206207;91.5734753462336;26.5203596790924;245.482782112538;240.801689606451;0;6.03252920224615;300.648276080735;97.32323944067961;136.01108362933576
343;71.7026683829476;2.3346238040805;1984.31451257472;56.6365671681498;26.3721759765259;274.873467149105;195.297698781274;0;2.89697319666308;151.59584012508014;56.73927219264231;133.5691293166796
344;72.5660858878602;3.16342693886591;2002.1510423498;113.386469992337;20.552567792829;328.968607775463;247.897398411748;0;8.35757566640255;440.4760845792786;84.1818743555553;136.7466636552993
345;73.0874066769869;3.50206343521347;2074.52717191623;110.420223241366;23.8823254411183;248.807779326801;210.635530746644;0;2.23727074113836;196.82492175307178;95.03912825213752;97.49107644038709
346;76.9863365031108;1.19053821315711;1965.69583470544;99.1865521493405;22.1552815917398;305.373711639228;157.83185224233;0;10.0680410436868;327.28010376799705;117.4721311773083;71.37243936521212
347;74.4458914237412;2.12442441094041;1970.72635217135;167.744937309813;20.3261743415165;274.433959229448;256.112081470078;0;4.89433493927083;240.852279805103;61.13537914896856;78.36926583739721
348;68.6061571519995;1.88290899464763;1905.94209587027;117.729758414726;23.8051229378548;288.606369778828;267.865431086402;0;5.52396939235516;307.97033227756117;64.0629924574534;37.178286194158105
349;70.7779638927263;2.87068148190978;1984.83947488631;117.290318644143;20.5553436058626;233.417883943816;108.342434879056;0;1.56561345806319;375.3069219075981;128.20037957097952;74.38217845301814
350;76.6992210263259;4.74810646912503;1951.47944886504;107.490334836471;24.3709407779811;351.934879125429;303.756406408421;0;8.60641124059261;364.50652419429593;34.835110747658845;72.07552427264264
351;75.4545902551335;1.45770405218003;1992.6255818603;115.168415221245;22.4632663490591;314.81320007584;317.257168827879;0;8.09913597209013;327.9207475799337;22.607351615610064;61.40636518679647
352;79.5829574669234;3.60467385164915;2055.24340316895;48.9114762552913;23.4704631560144;295.90059074307;234.299535109515;0;5.98236310920667;386.68790230252387;82.12095422164371;114.7432064146222
353;70.846359206809;2.69637563620083;1970.83085453484;150.573161508807;19.358206535348;300.063373487655;200.336114648065;0;10.2386533388542;364.19666349174526;76.50645741407381;164.883730309124
354;69.4059751498644;2.74842593052546;1888.3491318199;135.138172328023;20.7969407950013;316.765598101322;90.5092995030452;0;8.56954020888102;141.0624379110911;72.82737984549152;99.49728483395192
355;76.6608350622044;4.27532533718116;1894.10438745176;84.4977603343024;20.2197635824787;220.414118477474;214.105099755923;0;6.86412115091539;365.1228034020809;78.225884485767;151.21133945437978
356;69.475780403348;2.90883470048884;2150.7930527867;89.4310083723971;22.6603416371168;285.955222967624;267.320640215586;0;7.13008028180544;362.4406061529198;86.69680834868564;139.81474845000514
357;77.1712094153337;2.6612671256508;1948.87861639063;97.8747821939378;21.3762602784554;273.888845903715;162.998234321434;0;7.3580268274114;303.83033968716006;117.49418885050606;95.02108598261985
358;75.3365324964291;3.32472961207801;2011.50600813221;101.010693836557;19.4255131645849;301.276019901729;154.818884021121;0;7.37652041304568;469.0517403134436;50.67172982002341;131.96364947705362
359;77.8256766375478;2.87156168284223;2021.75464110163;109.246570629628;21.1325727597791;283.556816805519;202.326146505946;0;10.7959972439963;287.6304386284395;80.03258837158273;147.99883966944347
360;71.7589087740552;2.09701012840174;2013.20886200149;62.7432719123258;23.9612333216862;248.849292705771;250.822178008555;0;9.71802281305989;196.39668563399647;57.859194243807494;102.99412027467224
361;76.3988749574843;2.54419191921307;2062.91824719202;119.924425111528;21.0435005069914;237.911236402175;242.416874639625;0;5.93956009306736;303.5605549299662;45.62395359746796;169.00503514864627
362;66.5221750249878;3.28152020762714;2015.70476967067;122.273222267883;20.6462835947285;364.872557744239;213.67559875108;0;2.18377334040551;295.3977807253419;111.90519591881234;111.33428534719943
363;72.1240202167905;2.9872134711898;1906.38413967707;123.701491914265;23.2903216429865;273.857158661139;212.307711370234;0;5.1400352940647;26.030981776407508;14.451249603614329;71.14722319288083
364;75.819722223249;3.17043950001892;2048.58597044502;122.710723445692;21.4421783347398;263.984441734051;256.737402084737;0;7.15974731901224;472.09653003853504;93.47354439160198;135.71971214639217
365;72.4907825855297;2.37597725883589;1918.6981027824;130.594071240806;21.5369460859364;276.46448259184;257.147388511948;0;2.2156519282891;269.171609134688;37.046665090846865;123.11124537186393
366;68.784661378994;1.16574349779601;2035.60400650349;103.806542341683;18.637128333089;307.629517436337;133.378710767948;0;7.4650669344695;317.4119004278261;91.90209652299949;76.14375390541004
367;71.6170303971218;2.71775501267045;2092.17875004619;48.0871144573402;26.1051666365757;289.49440061163;212.637810928771;0;6.11731210798642;14.760911627445122;4.485612841716499;86.0433759179698
368;69.4715169091132;3.04868086639885;1937.5822534667;111.068471455716;22.5744656669934;343.767621526051;163.70476221008;0;6.51132887952527;228.00807162806942;117.33122697574379;106.30159654465741
369;69.6222241524193;3.60713777364837;1931.7638581364;103.133200879666;24.4763964004883;276.45035231928;202.786360867199;0;8.66455207426667;279.6231341556523;104.37323180150511;45.08921024212114
370;72.8148302509278;2.80261840732442;1948.41795389423;91.2186989434503;20.6271159022107;254.458478513474;104.137310833769;0;8.77901920587187;331.8883414596818;29.715774352947683;81.79465778464385
371;70.701845345602;2.48800874546506;2015.67914617315;124.554647445728;24.6555120079945;344.99199972884;244.3149964031;0;2.78607144375734;284.94168690858993;58.80001847558338;148.39423424197187
372;73.72639352594;2.53366602894708;1949.06286540657;138.336588970736;24.1315067246363;275.093836815273;228.410493604337;0;10.402628600686;406.2632102538406;36.82979405630703;146.46179398267108
373;78.9144811772976;3.27295814697775;2033.50237117001;91.0709593455733;21.4538700756198;260.824889295438;223.887246173341;0;6.8185468163481;268.8287975862431;65.96653282221668;128.48976638617242
374;68.8304957365155;3.9505014317146;1910.63205072351;152.821434044219;22.3332538134583;235.940152348992;265.837277545826;0;5.90793210293883;297.2548706876419;34.15212769182873;110.86768282586372
375;82.682051035271;2.10688770751643;1914.08936856932;58.7108085952928;23.8137084314459;278.612240000047;283.239742352045;0;6.77688842548324;389.25373256002155;102.95150358971263;95.81983284249384
376;80.0187775340126;4.62088679026223;2017.04009425179;114.644485091859;23.7454951641051;252.147541311932;232.531076260056;0;7.25991062634658;418.71874854622354;95.22221505115813;104.72314180069876
377;78.8912875657984;2.40327539423442;1982.38410861486;117.013695715502;22.540928339852;267.887908320983;240.184878543313;0;9.69915557495132;386.9137052510236;104.20873733661514;171.53483561013553
378;76.2101158059736;0.463342035924085;1925.61061592208;88.3831369837231;22.1476298039564;160.255842892284;127.652750799791;0;7.31716826144886;399.1479297533879;115.53295928173407;58.497587039532256
379;71.1303712915359;2.95867160803223;1844.28083526934;67.1676209583019;16.0489783345136;286.308107638126;253.519427546674;0;5.15447105404966;390.4769076254945;64.91997120108067;165.08767997141177
380;78.2027312131086;1.98873218385364;2008.30031058319;82.5586273884968;26.6470044261816;274.563206129861;235.171422581334;0;8.46567245958355;355.7717340962516;60.18076284681064;98.05505308956843
381;69.0394564879338;2.73656637073723;2010.7954063705;130.531950922401;22.3164699557312;302.271695586803;166.101173799169;0;8.779742169881;417.6367006326253;60.73204950577388;130.94375210008053
382;74.547289326555;4.16082525447039;2034.31310876961;102.180314821805;19.2774157125784;286.626050696831;223.457810094791;0;4.44665519481056;246.42653477788326;102.33836047207842;103.8396942586571
383;73.6778340300537;2.70971374746829;1963.16929717827;135.144778783976;24.6939302555275;222.276036162361;269.239866535645;0;10.545705632378;320.6438951479031;63.999961763745446;44.3179272076695
384;73.4485395966765;2.10397224511413;1900.22185220257;120.934372527529;21.2925988067;304.935362656874;259.9164729258;0;4.99473022512686;190.99478197965027;11.338369302004848;106.94437476072216
385;76.982122468164;3.40015996504035;2028.45312939318;120.817855146376;24.8849988368813;288.396662497172;128.685781807293;0;9.32799679668364;471.97080036481026;97.69300648966085;179.87489429682194
386;72.6233842105406;2.72881590512848;2075.89898887948;134.850126249287;20.1637352099387;303.930764182421;354.958087826237;0;9.16070548250012;365.23374654423407;51.83192515339484;183.48539354407876
387;71.8017817436022;3.57832345115591;1988.59667573868;135.707494021381;22.0121055700294;221.204295083826;344.718380893892;0;6.65089092526617;384.19979922035907;87.02062215042362;127.60886976015443
388;80.1142661321692;3.66699332484152;2019.57435109842;108.053039947059;24.3171068998866;327.21918838958;219.198882195134;0;7.30377553749766;248.29549992847708;71.04916770152909;103.53372596620096
389;74.1937962841095;2.50326301251224;1949.50905451292;113.553444112284;24.2830808408796;266.906499202649;252.151398168964;0;3.44905714911798;286.4303126242455;113.64914981725093;45.61595377443917
390;74.8085486192806;4.41546519675276;2040.59080317493;126.290840061188;20.9852939918455;227.553330634629;213.571776833042;0;7.58315260345345;188.33133228622447;18.550498905796385;133.77152110465684
391;73.269940651729;1.06733867933187;1964.28820459558;107.28838319616;19.988543566934;223.449061133861;226.838665854497;0;3.98685883460154;164.650144844338;19.737418740330035;114.27468362970657
392;74.8868391884579;2.49651907813776;2064.64426065049;106.898372476824;22.2723996381151;348.049051540624;330.728529219405;0;14.4405218753969;379.0032873937698;115.49151826982613;91.12869553787301
393;74.0649025255124;4.02706632722206;1872.81598200957;90.671862163286;23.607260359139;333.341383803312;166.748846774547;0;9.54209021815372;468.2205445892466;11.14092051043342;65.62360243299767
394;70.1912351882599;3.37891844075175;1944.60640430128;113.008105085064;20.0878523047323;250.633767270705;210.296111842618;0;5.31201837966308;365.2856373768347;85.2365633779429;154.5101242026852
395;77.0394722178224;2.49873260104007;2057.94955408193;91.2811550591426;22.5206093767901;266.544561924057;174.374938642958;0;7.79875230891119;158.68311504211158;51.77811529841114;67.0059736404819
396;74.0376365422439;2.07699893235721;2032.74203739696;124.593964183872;25.2736024398921;320.232484714167;172.5741060841;0;5.47184301048929;303.3193393538458;56.51334172506291;118.4238085795849
397;69.3385407082017;2.2745922973742;2036.6695359164;93.2925291064061;21.1584387789139;308.050784022527;240.131490153939;0;3.42554681102366;309.15980768459576;79.69059775595088;72.52957967922408
398;71.3247598578624;4.22805103341172;1839.67131631676;155.778080736334;25.369186742729;359.642482738404;327.439665341104;0;6.7486801356699;151.20862135007772;32.47170352864317;113.83849329211353
399;72.4294673196596;3.02706913895373;2095.71675423041;105.778667979973;20.5321352105345;244.476592883906;196.442031015139;0;4.53857058395203;374.5077755282194;108.31974677459563;129.7013450404012
400;73.6677940129433;3.97695600305498;1957.16117426935;97.5736512810374;22.1302835638538;263.032502777312;217.20974345729;0;11.8541259171825;347.44584791283205;40.32917961282776;123.89918993390799
401;77.6536227151586;2.55006271085172;1938.2880778351;100.61043758747;17.6240252504259;312.425315513549;239.884043281247;0;8.35636866138746;382.46064760936144;108.16422295282236;132.11559849704648
402;73.7976177273383;0.551508498220943;1934.55567019762;119.503474295132;23.0951872039512;332.123415270693;166.087941701251;0;8.7498522169719;212.06664372854854;66.14596873879849;89.86623355556556
403;68.3145249764711;3.36084247651195;2012.87945172013;90.2255403240296;24.3737833312717;259.908897089985;184.90872688294;0;6.54238004437517;444.96106588742947;85.2163923561382;87.66767678705362
404;79.9161848742138;3.56350941908615;1861.49354582526;134.855987895899;23.3406654729514;227.332974326413;343.515979666434;0;3.57040982104632;338.1024904787087;35.8232899182543;130.90456665126436
